"text","cmp_code","eu_code"
"Es ist daher eine gesellschaftliche Verpflichtung, ihnen  unabhängig von ihrer familiären  Herkunft einen angenehmen und  würdigen Lebensabend zu ermöglichen und ihnen die entsprechende  Wertschätzung entgegenzubringen.","606",NA
"Die Generation der über 65-Jährigen  ist heute aktiver denn je.","606",NA
"Dabei gewinnt die Mobilität zunehmend  an Bedeutung.","606",NA
"Sie stellt nicht nur in  Familien, Vereinen und Dorfgemeinschaften, sondern auch in  Unternehmen eine unverzichtbare  ressource dar.","606",NA
"Ihre Erfahrung soll  mit neuen Möglichkeiten verstärkt  genutzt werden.","606",NA
"Mit dem Älterwerden sind aber häufig auch Beeinträchtigungen verbunden.","606",NA
"Dazu sind  insbesondere Maßnahmen in den  Pflege und  Betreuungsdiensten  sowie -einrichtungen genauso wie  die finanzielle Absicherung von Mindestrentnern und ein einfacher Zugang dazu notwendig.","606",NA
"Generationen",NA,NA
"Die ältere Generation hat Achtung und respekt verdient für all das,  was  sie  für  Südtirol  geleistet  hat.","606",NA
"Gleichzeitig muss der Umgang mit der Zukunft der jungen Generation besonders verantwortungsvoll  sein.","606",NA
"Nur wo Zusammenarbeit  und Ausgleich zwischen den Gene-rationen gewährleistet sind, ist  auch ein erfolgreiches Handeln  möglich.","606",NA
"Dies zeigt sich ganz besonders in den vielen erfolgreichen Familienbetrieben, die den Kern des  Südtiroler Wirtschaftslebens aus-machen.","606",NA
"Daher gilt es die Verständigung und das Einvernehmen zwischen den Generationen, auch im Sinne des generationenübergreifenden Wohnens, weiter zu fördern.","606",NA
"Gerechtigkeit",NA,NA
"Gerechtigkeit ist das Maß, an dem Politik gemessen wird.","503",NA
"Dazu gehören die Chancengleichheit für  Frauen und Männer ebenso wie der  gerechte und gleichberechtigte Zugang zu Bildung und anderen  Ressourcen, die der Allgemeinheit zur Verfügung gestellt werden.","503",NA
"Gerechtigkeit in der Politik heißt aber auch rechtssicherheit und Klarheit  für Wirtschaftstreibende in ihren Entwicklungschancen und – nicht zuletzt  –  Steuer- und  Verteilungsgerechtigkeit und gerechte Beteiligung an allen rechten und Pflichten, die die Bürgerinnen und Bürger  gegenüber der Verwaltung und  Politik haben.","503",NA
"Die SVP-Politik in  Südtirol wird noch stärker darauf  abzielen, Ressourcen und Lasten  möglichst gerecht für alle aufzuteilen und somit gleichwertige Ausgangsbedingungen für alle Bürgerinnen und Bürger zu schaffen.","503",NA
"Gesundheit",NA,NA
"»Bürgerinnen und Bürger haben das recht auf eine qualitativ hochstehende Gesundheitsversorgung«",NA,NA
"Gesundheit zu fördern ist besser als  Krankheit zu heilen: Getreu diesem Leitsatz gilt auch in Zukunft ein  wichtiges Augenmerk der Prävention und vor allem der Gesundheits-erziehung, beginnend bei den Kindern.","504",NA
"Zugleich haben die Bürgerinnen und Bürger im Bedarfsfall das recht auf eine qualitativ hochstehende Gesundheitsversorgung, die keine Unterscheidung zwischen  Wohlstand und Herkunft treffen  darf.","504",NA
"Daher haben die Aufrechter-haltung und Weiterentwicklung  von Strukturen und Diensten im  Gesundheitsbereich weiterhin Priorität: Flächendeckende Versorgung  mit allen wesentlichen Diensten ist  zu gewährleisten, wobei durch bessere Vernetzung weitere Synergien zu schaffen und noch stärker zu nutzen sind.","504",NA
"Effektive Chancengleichheit für alle Bürgerinnen und Bürger unseres Landes, unabhängig  von der sozialen Stellung muss ein prioritäres Ziel für unsere Gesundheitspolitik sein.","503",NA
"Gesundheit soll als  zentrales Thema in allen Politikbereichen Berücksichtigung finden – das betrifft die Mobilität genauso  wie die Umwelt, die Bildung  genauso wie den Arbeitsplatz.","504",NA
"Globalisierung",NA,NA
"Die Welt wächst immer enger zusammen – und die weltweite Entwicklung betrifft auch die Entwicklung Südtirols, im Positiven wie im  Negativen.","0",NA
"Wir können vielleicht  manches nicht beeinflussen, aber wir können unsere Position in diesem Gefüge stärken: So etwa durch  Vernetzungen nach außen, etwa  zu Österreich, Deutschland und  der EU.","108",NA
"Ebenso wichtig ist die Stärkung unserer regionen und Gemeinden, denn sie gewinnen als  unmittelbarer  Lebensraum  der  Menschen immer mehr an Bedeutung.","108",NA
"Grund und Boden",NA,NA
"Grund und Boden ist in Südtirol ein  überaus knappes und daher wer t-volles Gut.","501",NA
"Umso mehr ist es Aufgabe der Politik, die Nutzung dieser  ressource sehr aufmerksam zu beobachten und klar zu regeln.","501",NA
"Auch  hier gilt der Vorrang dem respekt  vor dem Eigentum und dem Aus-gleich der Interessen zwischen jenen, die den Grund und Boden als  Existenzgrundlage brauchen, und  den künftigen Generationen, die  ebenso raum zum Leben und Wirtschaften benötigen.","501",NA
"Handwerk",NA,NA
"Viele kleine und mittlere Hand-werksbetriebe sind eine tragende  Säule der Südtiroler Wirtschaft.","402",NA
"Sie haben in  einem  globalisierten  Wettbewerb die Wirtschaftskrise  der vergangenen Jahre ganz besonders zu spüren bekommen.","402",NA
"Umso mehr  gilt es  in diesem Bereich  in  Forschung und Entwicklung zu  investieren, bürokratische Hürden abzubauen (Bürokratieabbau)  und kompetente betriebswirtschaftliche Beratung zu fördern.","402",NA
"Handel",NA,NA
"Den Handelsbetrieben kommt gerade in den Dörfern als Nahversorger eine zentrale rolle zu.","403",NA
"Stirbt ein  Handelsbetrieb, so stirbt auch ein Teil des Dorfes!","403",NA
"Daher sind sowohl die Landespolitik als auch die lokalen Verwaltungen gefordert, Initiativen zur Aufwertung der Nahversorgung zu setzen.","403",NA
"Die Südtiroler  Besonderheit muss auch in gesetzlicher Hinsicht trotz aller Liberalisierungen gewahr t bleiben.","403",NA
"Auf Geschäftsöffnungszeiten am Sonntag  sollte in der regel verzichtet werden.","403",NA
"Auf touristische Erfordernisse und lange bestehende Traditionen wird rücksicht genommen.","403",NA
"Heimat",NA,NA
"Heimat – das ist Nähe, das ist dort,  wo wir wohnen, arbeiten, wo Familie und Freunde sind.","601",NA
"Deshalb ist Heimat nicht nur ein ort, sondern auch  ein Gefühl,  schafft  Identität  und  Vertrauen.","601",NA
"Es  ist  der  ort,  an  dem wir angenommen und in unserem Tun anerkannt sind.","601",NA
"In Südtirol  hat der Begriff eine zusätzliche,  ganz besondere Bedeutung: Es ist uns gelungen, unsere kulturelle Eigenständigkeit und Identität  auch gegen Widerstände zu verteidigen und sie und die Heimat zu  erhalten.","601",NA
"Das Thema „Heimat“ ist  als zentraler Wer t der SVP ausführlich in den einleitend angeführten Kernthemen beschrieben.","601",NA
"Identität",NA,NA
"Die eigene Identität ist gerade für die deutsch- und ladinischsprachige  Bevölkerung eine existenzielle Frage.","601",NA
"Unsere Vorfahren haben für den  Erhalt von Sprache und Kultur als  identitätsstiftende Säulen lange  Jahre gekämpft.","601",NA
"Es ist unser Auf-trag, diese har t erworbene und für eine Minderheit überlebensnotwendige Autonomie zu erhalten,  weiter auszubauen und zu entwickeln.","601",NA
"Ein  friedliches  Miteinander  aller → Sprachgruppen braucht einen offenen und ehrlichen Dialog, Toleranz und Grundregeln für alle.","606",NA
"Industrie",NA,NA
"Südtirol hat Industriebetriebe, welche auch auf dem Weltmarkt inzwischen eine bedeutende  rolle  einnehmen.","410",NA
"Gerade  „global  player “  sind  Botschafter für Südtirol.","410",NA
"Daher ist eine enge Kooperation mit diesen Betrieben das Ziel.","406",NA
"Die Landespolitik muss insbesondere dann unterstützend eingreifen, wenn es um  die Weiterentwicklung oder Sicherung des Herkunftsstandortes Süd-tirol geht.","406",NA
"Informationstechnik",NA,NA
"Das digitale Zeitalter hat sowohl im  unternehmerischen und privaten  Bereich als auch in der öffentlichen Verwaltung für weitreichende  Veränderungen gesorgt.","411",NA
"Viele Be-hördengänge können heute ein-fach, schnell und sicher vom PC aus  erledigt werden.","411",NA
"Diese orts- und  zeitunabhängigen Verwaltungsabläufe gilt es benutzerfreundlich zu gestalten und weiter auszubauen, um einerseits den Aufwand für die Bürgerinnen und Bürger zu senken und um andererseits die öffentlichen Verwaltungsstrukturen zu  optimieren.","303",NA
"Dabei muss die höchst-mögliche Datensicherheit garantiert werden.","605",NA
"Gezielte Sensibilisierungs- und Informationskampagnen sind unabdingbar.","605",NA
"Neben den Verwaltungsstrukturen ist es auch Aufgabe der gewählten politischen organe, die onlinesysteme für den bestmöglichen Informationsfluss vom und  zum Bürger einzusetzen.","202",NA
"Integration",NA,NA
"Integrationsarbeit muss in Südtirol  nach dem Prinzip „fordern und fördern“ gestaltet werden: Der respekt vor dem rechtsstaat, vor der Verfassung und vor lokalen Sitten und Gebräuchen muss von zugewander ten Mitbürgerinnen und  Mitbürgern eingefordert werden.","608",NA
"Sprachkompetenz und Arbeit sind grundlegend für eine erfolgreiche  Integration.","608",NA
"Es gilt in Kooperation mit den zuständigen Stellen erfolgreiche Integrationsmaßnahmen  umzusetzen.","608",NA
"Jugend",NA,NA
"Investitionen in die Jugend sind Investitionen in die Zukunft!","706",NA
"Jugend ist kein Einzelthema unserer Politik,   sondern betrifft alles, was wir tun.","706",NA
"Denn mit jeder Maßnahme und  Entscheidung gestalten wir das  Südtirol, in dem unsere heutige Jugend morgen leben wird.","706",NA
"Deshalb soll den Jugendlichen auch mehr  Mitsprache in der Politik ermöglicht  werden.","706",NA
"Konkrete Maßnahmen für die Jugend betreffen die Förderung der offenen und vereinsgebundenen Jugendarbeit, das Schaffen von  mehr Freiräumen für die Jugendkultur, Maßnahmen der Prävention,  Förderung der Sprachen und  Maßnahmen gegen die Arbeitslosigkeit.","706",NA
"Kinderbetreuung",NA,NA
"Der Bedarf nach Kinderbetreuungsplätzen in Kindertagesstätten und Kindergärten ist in den vergangenen  Jahren  kontinuierlich  angestiegen.","504",NA
"Die Landespolitik ist daher  gefordert, in enger Abstimmung  mit den Gemeinden weitere Betreuungsangebote zu realisieren.","504",NA
"Die  Betreuungstarife  und  Qualitätsstandards sollen vereinheitlicht  werden, wobei in besonderer Weise  auch die Sommerbetreuung eine  verstärkte Berücksichtigungfinden  muss.","504",NA
"Grundlegend für Kontinuität  und Qualität in der Betreuung ist eine angemessene Bezahlung des Betreuungspersonals.","504",NA
"Klein- und Mittelbetriebe",NA,NA
"Südtirols Wirtschaft ist gerade  durch die vielen Klein- und Mittelbetriebe, die vorwiegend von Familien geführt werden, erfolgreich geworden.","410",NA
"Gleichzeitig konnten  sich viele Klein- und Mittelbetriebe aufgrund der Rahmenbedingungen  (Bürokratie, Steuerdruck) nicht  ausreichend in punkto Innovation oder Export weiterentwickeln.","401",NA
"Die Weiterentwicklung dieser Betriebe ist sicherzustellen um somit Arbeitsplätze vor Ort zu sichern.","401",NA
"Konsumentenschutz",NA,NA
"Die Südtirolerinnen und Südtiroler  tragen auch als Konsumenten einen  wichtigen  Teil zur  Wirtschaft  Süd-tirols bei.","403",NA
"Der Schutz der Verbraucherinnen und Verbraucher ist für  uns ein großes Anliegen, für das wir  uns schon in den letzten Jahren sehr  eingesetzt haben.","403",NA
"Das Um und Auf  ist dabei die größtmögliche Information und Transparenz.","403",NA
"Die Konsumenten müssen die Möglichkeit  haben, das Angebot kritisch zu hinterfragen und ihre Auswahl eigen-verantwortlich treffen zu können.","403",NA
"Kultur",NA,NA
"stärkt und die Vorteile, die die Herkunftsbezeichnung Südtirol mit  sich bringt, international weiter  verankert.","502",NA
"Die Bürgerinnen und Bürger haben ein recht auf Kultur.","502",NA
"Ein besonderes  Augenmerk gilt der Sicherung und Förderung der orte, Institutionen und Initiativen, die einen Rahmen für Lernen und Auseinandersetzung  bieten: die Kindergärten und  Schulen, die Jugendarbeit und die  Bibliotheken, die Erwachsenenbildung, die Einrichtungen der  Universität und Forschung, Museen,  die verschiedenen Formen und Ausdrucksarten in der Kunst und in den  Veranstaltungsbereichen.","502",NA
"Wie  auch  im Bereich der Bildung müssen  im Kulturbereich Strukturen in der Verwaltung verschlankt und zusammengelegt werden.","502",NA
"Ladins",NA,NA
"Le grup linguistich ladin sciöche plü  pice y plü vedl dla Provinzia adora inant sconanza y svilup de so lingaz  y de süa cultura tres istituziuns culturales aposta y n sistem formatif plurilinguistich dala scolina ćina al‘université. Les dezijiuns che reverda le grup linguistich ladin dess gnì tutes cun süa par tezipaziun y so  consëns. Le grup linguistich ladin dess gnì rapresentè te vigni comis-ciun provinziala.",NA,NA
"Der ladinischen Sprachgruppe als  älteste und kleinste Volksgruppe  des Landes gebühr t der Schutz von Sprache und Kultur, wobei dem ladinischen Bildungswesen auf  allen Bildungsstufen eine besondere Stellung zukommt.","607",NA
"Entscheidungen, die die ladinische Sprachgruppe betreffen, werden gemeinsam  getroffen.","607",NA
"Die ladinische Sprach-gruppe sollte in jeder Landeskommission vertreten sein.","607",NA
"Landeshaushalt",NA,NA
"Der Haushalt des Landes Südtirol  setzt sich aus den Steuern der Bürgerinnen und Bürger sowie der Unternehmen zusammen.","414",NA
"Diese Geld-mittel müssen wir so sorgsam wie möglich verwalten.","414",NA
"Nach Jahrzehnten, in denen der Landeshaushalt Jahr für Jahr weitergeschrieben  wurde, ist es aufgrund der knapper werdenden Haushaltsmittel notwendig, jeden einzelnen Ausgabeposten objektiv auf seine Sinnhaftigkeit  und  Effizienz hin  zu  über-prüfen.","414",NA
"Der Landeshaushalt wird  auf diese Weise von Grund auf neu geschrieben.","414",NA
"Damit einhergehen  muss eine entsprechende Anpassung der öffentlichen Verwaltungs-Organisation.","414",NA
"Zudem soll ein „Bürokratiecheck“ für alle regelungen  Verfahrensvereinfachungen bringen.","303",NA
"Das ist eine langfristige reform,  deren  Umsetzung  eine  gewisse Zeit in Anspruch nehmen wird.","303",NA
"Umso wichtiger ist es, dass wir sie rasch angehen.","303",NA
"Ländlicher raum",NA,NA
"Der Weitsicht vergangener Verwaltungen auf Landesebene ist es zu verdanken, dass der ländliche  raum heute gut da steht und die strukturellen Nachteile gegenüber den  Ballungszentren  möglichst  gering gehalten wurden.","301",NA
"Ziel ist und bleibt es, unnötige Zentralisierungen zu vermeiden und Strukturen, Dienste und Angebote in der Peripherie aufrechtzuerhalten bzw. wo  möglich weiter auszubauen. (Dezentralisierung).","301",NA
"Landwirtschaft",NA,NA
"Die LandWirtschaft ist einer der  wichtigsten  Wirtschaftszweige  unseres Landes.","703",NA
"Neben der Produk-tion hochwer tiger Lebensmittel  spielt die Pflege der Natur- und Kulturlandschaft und die Förderung  regionaler Wirtschaftskreisläufe ei-ne ganz besondere rolle.","703",NA
"Aus diesen Gründen gilt es, die landwirtschaftlichen Betriebe in ihrer unternehmerischen Entwicklung (Anbau  und Nutzung) und die Übergabe  auf die nachkommenden Genera-tionen zu unterstützen sowie Ver-bauung und Belastungen von land-wirtschaftlichen Gründen wenn  möglich zu vermeiden.","703",NA
"Die Verar-beitungsbetriebe als Arbeitgeber  und Produzenten werden in der  Nutzung von Synergien mit der  TourismusWirtschaft weiter be","703",NA
"Lebensbegleitendes Lernen",NA,NA
"Die Anforderungen von Wir tschaft und Gesellschaft, aber auch  individuelle Bedürfnisse  verlangen  nach einem lebensbegleitenden Lernen, das dem Bedürfnis nach Selbst-verwirklichung, Flexibilität und Multitasking gerecht wird.","201",NA
"Es ist ein politischer Auftrag, die Rahmenbedingungen für die Entfaltung der  Weiterbildungslandschaft in möglichst flächendeckenden und kapil-lar ausgelegten Bildungseinrichtungen zu schaffen – für alle Genera-tionen.","506",NA
"Lebensqualität",NA,NA
"Südtirol rangier t im europaweiten Vergleich der regionen mit hoherLebensqualität in den Spitzenpositionen.","601",NA
"Lebensqualität setzt sichaus einer Vielzahl von Faktoren zu-sammen, darunter Bildung,  Natur und Umwelt, Gesund-heit, Sozialleistungen, Be-rufschancen (Arbeit), Wohnen und Wohlstand.","601",NA
"Dieses Niveau gilt es zu sichern und zu erhalten.","601",NA
"Das subjektive Wohlempfinden jederund jedes Einzelnen ist anzustreben, unter anderem durch Einbindung der Bevölkerung in Entscheidungsprozesse (Bürgerbeteili-gung).","601",NA
"Leistung /  Leistungsbereitschaft",NA,NA
"Die Gesellschaft baut darauf auf,  dass jede und jeder entsprechend  ihrer bzw. seiner Möglichkeiten zum  individuellen und darüber hinaus  zum  Erfolg  der  Gesellschaft  beiträgt.","606",NA
"In der Leistungsgesellschaft darf die  Solidargemeinschaft nicht vergessen  werden, die dem Schwächeren dann  hilft, wenn Hilfe gebraucht wird.","606",NA
"Doch muss sich Leistung in Zukunft  wieder mehr rechnen, durch Büro-kratieabbau entlastet und überSteuerentlastungen finanziell attraktiver gestaltet werden.","303",NA
"Lokale Kreisläufe",NA,NA
"Der ländliche raum wird durch  Handel, Handwerk, Touris-mus und LandWirtschaft belebt  und damit lebenswer t.","403",NA
"Damit das so  bleibt, sollen „lokale Kreisläufe“ verstärkt unterstützt werden: Einerseits, indem die Südtiroler Konsu-menten noch mehr für die authentischen und qualitativ hochwer tigen  Südtiroler Produkte sowie für Süd-tirols Einzelhandel und Gastgewerbe  sensibilisier t werden.","403",NA
"Andererseits  muss die öffentliche Verwaltung  mit gutem Beispiel vorangehen:  Kleine Lieferanten, etwa im Lebens-mittelbereich, sollen bei der öffentlichen Auftragsvergabe eine reelle  Chance bekommen und nicht an  bürokratischen Hürden scheitern.","403",NA
"Mehrsprachigkeit",NA,NA
"Von Kindesbeinen an mehrere Sprachen erlernen zu können, ist ein  großer reichtum Südtirols.","607",NA
"Es ist  Auftrag der Politik, sämtliche Maß-nahmen zu fördern, welche zu einer  Verbesserung der Kenntnisse der  Muttersprache sowie der Zweit- und Fremdsprachen beitragen.","506",NA
"Geforder t sind hierbei nicht nur die  Schulen, sondern auch das Elternhaus sowie Freizeit- und Weiterbildungseinrichtungen.","607",NA
"DieMehrsprachigkeit stellt auch wir tschaftlich einen bedeutendenStandor tvor teil dar, dessen Potential als Brücke zwischen Norden  und Süden ausbaufähig ist.","607",NA
"Menschen mit   Beeinträchtigung",NA,NA
"Eine Solidargemeinschaft erkenntman auch am Umgang mit Menschen mit besonderen Bedürfnissen.","606",NA
"Sie leben nicht neben, sondern  in und mit der Gesellschaft.","606",NA
"Es isteine Verpflichtung, ihre speziellenBedürfnisse  aufzufangen,  ihnen  ein  Sprachrohr zu bieten und konkrete Hindernisse soweit als möglich zu beseitigen.","606",NA
"Die dafür zuständigenOrganisationen verdienen nicht nur  respekt, sondern weiterhin konkrete materielle und finanzielle Hilfe.","606",NA
"Mindestrente",NA,NA
"Die Mindestrente hat das Ziel, der  Altersarmut vorzubeugen.","504",NA
"Dazu ist es notwendig, diese Grundsiche-rung auf 700 Euro zu erhöhen.","504",NA
"Die-se Hilfe muss jedoch zielgerichtet sein und soll nur jene alleinstehenden Südtirolerinnen und Südtiroler betreffen, die eine monatliche rente von weniger als 700 Euro beziehen und kein anderes Einkommen oder Besitz haben.","504",NA
"Mobilität",NA,NA
"Das Bedür fnis nach individueller  Mobilität hat in den vergangenen Jahren stark zugenommen.","416",NA
"Gleich-zeitig hat der freie Warenverkehr zu  einer starken Zunahme des Transits  geführt.","416",NA
"Während  Erreichbarkeit  für  den Einzelnen und für unsere  Wirtschaft unbestritten wichtig ist, müssen wir den negativen Be-gleiterscheinungen der gestiegenen  Mobilität entgegenwirken, indem  Alternativen für den Güter transport  geschaffen werden und der Schwer-verkehr auf der Straße gemeinsam mit den Nachbarregionen besser  geregelt wird.","416",NA
"Im öffentlichen Nah-verkehr gilt es, das breit gefächer te  Verkehrsnetz weiter auszubauen  und den spezifischen Bedürfnissen der Nutzerinnen und Nutzer anzu-passen.","411",NA
"Ein besonderes Augenmerk  muss der intelligenten Vernetzung der bestehenden Verkehrsangebote sowie dem Ausbau umweltfreundlicher Antriebsformen gelten.","416",NA
"Musik",NA,NA
"Südtirol ist ein Land der Noten:  Hunder te Musikkapellen und Chö-re, unzählige Musikgruppen und  Ensembles bieten hochwer tige  Darbietungen, welche sich auch international sehen und hören lassen  können.","502",NA
"Sie  leben  und  beleben  Kultur,  geben  alte  Lieder  und  Me-lodien weiter und tragen so zum  Erhalt des Brauchtums bei, füh-ren Südtirol musikalisch aber auch in die Moderne.","502",NA
"Den vielen Musik-schulen und Weiterbildungseinrichtungen ist es ein Auftrag, für die  fachliche Aus- und Weiterbildung  zu sorgen, für die Politik eine  Pflicht, diese Aktivitäten zu fördern.","502",NA
"Nachhaltigkeit",NA,NA
"Nachhaltigkeit in der Politik heißt für uns, auf die Anforderungen von Gesellschaft, Wirtschaft und Welt  einzugehen, ohne die Möglichkeiten der zukünftigen Generatio-nen zu beeinträchtigen.","606",NA
"Das bedingt einen offenen und ehrlichen Dialog, Elemente der Bürgerbeteiligung, Eigenverantwor tung  und Interesse aller im Entscheidungsprozess Beteiligten.","606",NA
"Alle Entscheidungen sind nach ihren Aus-wirkungen auf künftige Generatio-nen zu überprüfen.","606",NA
"Nationalpark Stilfser Joch",NA,NA
"Die Verwaltung des Nationalparks Stilfser Joch soll auf die jeweiligen autonomen Provinzen übergehen, welche die dabei anfallenden Kosten übernehmen.","301",NA
"Hierzu ist die entsprechende Durchführungsbestimmung zu erlassen.","301",NA
"Natur- und   Landschaftsschutz",NA,NA
"Unsere  Natur- und  Kulturland-schaft zeichnet Südtirol aus und ist in  vielfacher  Hinsicht unser Kapital.","501",NA
"Gleichzeitig wissen wir, dass etwa die bebaubare Fläche begrenzt ist und wir daher sparsam mit Grund  und Boden umgehen müssen.","501",NA
"Ein schonungsvoller und nachhalti-ger Umgang mit den RessourcenWasser, Energie, Luft und Boden – und damit mit den Lebensgrund-lagen der nachkommenden  Generation – ist wichtiges Prinzip unserer Politik, eine harmonischeVerbindung zwischen traditionellen  Bauweisen und Moderne ein Auf-trag.","416",NA
"Öffentlicher Dienst",NA,NA
"Die Menschen in Südtirol erwarten sich – zu recht – einen effizienten öffentlichen Bereich.","0",NA
"Wir wollen  motivierte und qualifizierte Mitarbeiter, die sich engagier t um die  Anliegen der Menschen kümmern.","303",NA
"Voraussetzung dafür sind stabile  und sichere Arbeitsverhältnisse und  eine hohe Qualität der Aus- und Weiterbildung.","303",NA
"Öffentlicher Nahverkehr",NA,NA
"Mit der Bahn als rückgrat und vertakteten Busverbindungen in die  Täler hat Südtirol heute eine gute Grundstruktur, auf die weiter auf-gebaut werden kann.","411",NA
"Ziel für die  Zukunft ist es, die Erreichbarkeit auch der peripheren Gebiete durch regelmäßige Anbindungen zu verstärken.","411",NA
"Der Zugang zum öffentlichen Nahverkehr muss allen Bevölkerungsschichten durch bezahlbare  Tarife und spezielle Angebote für  weniger mobile Zielgruppen gewährleistet bleiben.","411",NA
"Damit Südtirol  seinen Platz in  Europa behaupten  kann, ist auch der weitere Ausbau der grenzüberschreitenden Verbindungen wichtig.","411",NA
"Zentral ist  für  Süd-tirol als Land der grünen Technolo-gien  auch  die  Investition  in  nach-haltige und alternative Antriebsfor-men wie Elektromobilität oder die Wasserstofftechnologie, für die  Strom aus lokalen erneuerbaren  Quellen gewonnen werden kann.","411",NA
"Öffentliche Sicherheit",NA,NA
"Es ist eine Kernaufgabe der Politik,  für Sicherheit in seinen unterschiedlichsten Ausprägungen zu sorgen:  Schutz und Unterstützung am Arbeitsplatz, im Wohnumfeld, in der  Familie oder im eigenen Betrieb.","605",NA
"Sicherheit setzt Verlässlichkeit und  Berechenbarkeit voraus, aber auch  eine feste Verwurzelung in Werten  und Grundüberzeugungen.","605",NA
"Auch  die öffentliche Sicherheit muss stets  garantiert sein, Gewalt in jeglicher  Form muss bestraft werden, Gewaltbereitschaft ist durch Präventionsarbeit abzubauen.","605",NA
"Eines der  vorrangigen Ziele ist die Schaffung  einer eigenen Landespolizei im rahmen der Vollautonomie.","605",NA
"Öffentliche Verwaltung",NA,NA
"Die öffentliche Verwaltung steht im  Dienst am Bürger.","303",NA
"Es gilt sie neben  transparenten Verwaltungsabläufen  in ihrer Effizienz zu steigern.","303",NA
"Durch  einfache und klare Gesetze wird die  Verwaltung effizienter und bürgernäher.","303",NA
"In diesem Sinne verfolgen wir  die Verbesserung mit der Zusammenführung ähnlicher Dienste, die  Nutzung von Synergieeffekten und  den Ausbau der Informationstechnik.","303",NA
"Die Anfragen der Bürgerinnen und Bürger müssen schnell,  unbürokratisch, transparent und  effizient bearbeitet werden.","303",NA
"Ökonomie und Ökologie",NA,NA
"Das Gleichgewicht zwischen dem  Schutz der Natur und der Nutzung des Umfelds ist eine große Herausforderung für die Zukunft.","416",NA
"oft  stehen sich unterschiedliche Inter-essen gegenüber, die scheinbar  nicht oder nur schwierig in Einklang  zu bringen sind.","416",NA
"Vieles ließe sich jedoch gemeinsam lösen, wenn die  berechtigten Interessen gemeinsam diskutier t werden und Wir tschaft und Umweltschutz ihre  Standpunkte austauschen.","416",NA
"Das Beharren auf Extrempositionen – egal  welcher Seite – bringt niemand weiter.","416",NA
"Ziel ist es, Südtirol als lebens-wer te Heimat zu erhalten.","416",NA
"Dafür  muss gesundes Wachstum möglich  sein, unverhältnismäßige Eingriffe  in die Natur sind zu vermeiden.","416",NA
"Österreich",NA,NA
"Österreich ist das Vaterland der  deutsch- und ladinischsprachigen  Bevölkerung in Südtirol.","101",NA
"Die Verbindung zum Vaterland und zur  Schutzmacht Österreich ist und  bleibt für Südtirol daher zentral.","101",NA
"Sämtliche autonomiepolitischen  Maßnahmen werden daher weiter regelmäßig in enger Abstimmung mit den österreichischen Staatsstellen erfolgen, so dass die überstaatliche bzw. internationale Absicherung der Minderheitenrechte  und der Eigenverwaltung auch gewahr t bleibt.","101",NA
"Pendler",NA,NA
"Viele Arbeitnehmerinnen und Ar-beitnehmer müssen heute auch  über längere Strecken pendeln, um  ihren Arbeitsplatz zu erreichen.","411",NA
"Unser Bestreben muss es sein, dass sie  dabei die öffentlichen Verkehrs-mittel benutzen, wobei erschwingliche Tarife eine wichtige Zugangs-voraussetzung sind und auch in  Zukunft erhalten werden müssen.","411",NA
"Arbeitnehmerinnen und Arbeitneh-mer,  die  darauf nicht  zurückgreifen können, sollten bei tatsächlicher  Bedürftigkeit weiterhin auf einen  Fahr tkostenbeitrag zählen können.","411",NA
"Pflege/Pflegezeiten",NA,NA
"Die Lebenserwar tung steigt auf-grund des Lebenswandels und der guten medizinischen Versorgung  zusehends.","504",NA
"Viele Senioren sind bis  ins hohe Alter aktiv und rüstig, andere brauchen hingegen intensive Pflege und Betreuung.","504",NA
"Alle Menschen mit Beeinträchtigungen  brauchen liebevolle, kompetente  Betreuung.","504",NA
"Dafür müssen nicht nur  geeignete Strukturen geschaffen  und  ausgebaut  werden  –  wie  die  Tages- und Kurzzeitpflege –, auch die langfristige Finanzierbarkeit von  Betreuungsdiensten muss gewähr-leistet sein.","504",NA
"Die Pflege in der Familie ist ein hoher Wert – diese soll gefördert werden, etwa indem Pflegezeiten für die rente anerkannt  werden.","504",NA
"Die 2008 eingeführte Pflegesicherung hat zu einer deutlichen  Stärkung der Pflege zu Hause geführt und muss auch für die Zukunft gesichert bleiben.","504",NA
"Das Schaffen einer einzigen Anlaufstelle  durch Vernetzen der verschiedenen  Dienste schafft eine höhere Servicequalität.","504",NA
"Politischer Stil",NA,NA
"Jede Zeit hat ihren politischen Stil.","305",NA
"Wir spüren das Bedürfnis der Menschen nach einer Politik, die sich  nicht hinter verschlossenen Türen, sondern „draußen“, im Dialog mit  den Bürgerinnen und Bürgern abspielt.","305",NA
"Dazu kommen die Möglichkeiten, die das Internet und soziale Medien bieten.","305",NA
"In unserer politischen Arbeit, in der Ideen- und Entscheidungsfindung setzen wir stärker als bisher auf Bürgerbeteiligung und Teamarbeit.","305",NA
"Innerhalb  unserer Partei, aber auch innerhalb  der Gesellschaft wollen wir ein kritisches Auseinandersetzen mit den Problemen unserer Zeit fördern.","305",NA
"Prävention",NA,NA
"Neben der Prävention im Gesund-heitsbereich sowie klassischen  Suchtthemen wie Drogen, Alkohol und Nikotin muss aufgrund der ak-tuellen Entwicklungen ein besonderer  Akzent auf Spielsucht und  Essstörungen gesetzt werden.","504",NA
